0,500,500,0
10,500,499.500249916688,0.001210248874453
20,500,499.000999333667,0.00263863417715
30,500,498.502247751687,0.00414773537066
40,500,498.003994671996,0.005708347050098
50,500,497.506239596341,0.00730661026033
60,500,497.008982026968,0.008934372396149
70,500,496.512221466618,0.010586254763102
80,500,496.01595741853,0.012258441192859
90,500,495.520189386442,0.013948083762052
100,500,495.024916874584,0.015652976340053
110,500,494.530139387684,0.017371360150194
120,500,494.035856430965,0.019101800668975
130,500,493.542067510144,0.020843105870565
140,500,493.048772131431,0.022594269795141
150,500,492.555969801531,0.024354432339058
160,500,492.063660027643,0.026122849829436
170,500,491.571842317455,0.027898872996305
180,500,491.08051617915,0.029681930156683
190,500,490.589681121403,0.031471514156671
200,500,490.099336653378,0.033267172078611
210,500,489.60948228473,0.035068497019295
220,500,489.120117525605,0.036875121444154
230,500,488.631241886639,0.038686711757842
240,500,488.142854878955,0.040502963825674
250,500,487.654956014166,0.042323599246996
260,500,487.167544804375,0.044148362229433
270,500,486.680620762168,0.045977016947914
280,500,486.194183400623,0.047809345298283
290,500,485.708232233302,0.049645144974648
300,500,485.222766774254,0.05148422781437
310,500,484.737786538013,0.053326418365814
320,500,484.253291039599,0.05517155264273
330,500,483.769279794516,0.057019477035911
340,500,483.285752318753,0.058870047358144
350,500,482.802708128783,0.060723128002716
360,500,482.320146741562,0.062578591199137
370,500,481.838067674527,0.064436316352476
380,500,481.3564704456,0.06629618945492
390,500,480.875354573183,0.068158102559982
400,500,480.394719576162,0.070021953311257
410,500,479.914564973899,0.071887644518841
420,500,479.434890286242,0.073755083777566
430,500,478.955695033515,0.075624183122009
440,500,478.476978736523,0.077494858713975
450,500,477.99874091655,0.079367030558716
460,500,477.520981095357,0.081240622246673
470,500,477.043698795186,0.083115560717933
480,500,476.566893538752,0.084991776046958
490,500,476.090564849252,0.086869201245463
500,500,475.614712250357,0.088747772081562
510,500,475.139335266214,0.090627426913543
520,500,474.664433421445,0.092508106536821
530,500,474.190006241149,0.094389754042793
540,500,473.716053250899,0.096272314688451
550,500,473.242573976742,0.098155735775759
560,500,472.769567945198,0.100039966539882
570,500,472.297034683262,0.101924958045484
580,500,471.824973718399,0.103810663090367
590,500,471.35338457855,0.105697036115816
600,500,470.882266792124,0.107584033123078
1200,500,443.460218358579,0.220848216577743
1800,500,417.635105705636,0.331982057604042
2400,500,393.313930533277,0.439498355989399
3000,500,370.409110340859,0.542834402943567
3600,500,348.838163035516,0.641777266964339
4200,500,328.523409907528,0.736282159474512
4800,500,309.39169590307,0.826395181406638
5400,500,291.374126186995,0.912214645848925
6000,500,274.405818047013,0.9938695863888
6600,500,258.42566724585,1.07150693064106
7200,500,243.376127979986,1.14528344867728
7800,500,229.203005652612,1.21536051454819
8400,500,215.85526171454,1.28190061335542
9000,500,203.2848298703,1.34506497683463
9600,500,191.446442987556,1.40501197289396
10200,500,180.297470086539,1.46189601234052
10800,500,169.79776282247,1.51586681795634
11400,500,159.909510908152,1.56706895171057
12000,500,150.597105956101,1.61564152822766
12600,500,141.827013249885,1.66171806388294
13200,500,133.567650982925,1.70542642521895
13800,500,125.789276529878,1.74688885024391
14400,500,118.463879341061,1.786222023106
15000,500,111.565080074215,1.82353718759289
15600,500,105.068035600382,1.85894028850271
16200,500,98.9493495418073,1.89253213257999
16800,500,93.186988019705,1.92440856268207
17400,500,87.7602003084984,1.95466064032589
18000,500,82.6494441107933,1.9833748328944
18600,500,77.8363151839987,2.01063320264715
19200,500,73.3034810651751,2.03651359534792
19800,500,69.0346186554464,2.06108982684227
20400,500,65.0143554392129,2.08443186632341
21000,500,61.228214126491,2.10660601534394
21600,500,57.6625605190313,2.12767508188161
22200,500,54.304554412479,2.14769854896575
22800,500,51.1421033577687,2.16673273752746
23400,500,48.1638191152465,2.18483096326074
24000,500,45.3589766447063,2.2020436873795
24600,500,42.7174754836606,2.21841866123273
25200,500,40.2298033747662,2.23400106480075
25800,500,37.8870020114227,2.24883363914236
26400,500,35.680634778193,2.26295681290004
27000,500,33.6027563698749,2.27640882299736
27600,500,31.6458841798204,2.2892258296846
28200,500,29.8029713544697,2.30144202610324
28800,500,28.0673814170669,2.31308974255113
29400,500,26.4328643691752,2.32419954563703
30000,500,24.893534183932,2.33480033251747
30600,500,23.4438476099942,2.34491942041052
31200,500,22.0785842098464,2.35458263158096
31800,500,20.7928275605866,2.36381437398954
32400,500,19.5819475494935,2.37263771779635
33000,500,18.44158370062,2.38107446790435
33600,500,17.3676294723693,2.3891452327245
34200,500,16.3562174695099,2.39686948933916
34800,500,15.4037055163755,2.40426564523467
35400,500,14.5066635410985,2.41135109676839
36000,500,13.6618612236463,2.41814228452961
36600,500,12.86625636318,2.42465474574763
37200,500,12.1169839228456,2.43090316389429
37800,500,11.4113457125465,2.43690141562226
38400,500,10.746800672545,2.44266261517426
39000,500,10.1209557229022,2.44819915639269
39600,500,9.53155714580582,2.45352275245327
40200,500,8.97648246975143,2.4586444734407
40800,500,8.45373282635264,2.46357478187879
41400,500,7.96142575225585,2.46832356632247
42000,500,7.49778841023885,2.47290017311364
42600,500,7.06115120508198,2.47731343639811
43200,500,6.64994177122188,2.481571706496
43800,500,6.26267931053719,2.4856828767135
44400,500,5.89796925987578,2.48965440867934
45000,500,5.55449826912115,2.49349335628531
45600,500,5.2310294717134,2.49720638830601
46200,500,4.92639803059363,2.50079980976917
46800,500,4.63950694353237,2.50427958214423
47400,500,4.36932309273665,2.50765134241348
48000,500,4.11487352451002,2.51092042108636
48600,500,3.87524194556835,2.51409185921488
49200,500,3.64956542339429,2.51717042446442
49800,500,3.43703127874812,2.520160626292
50400,500,3.2368741591447,2.52306673028071
51000,500,3.04837328275782,2.52589277167681
51600,500,2.8708498428271,2.5286425681734
52200,500,2.70366456322048,2.53131973198213
52800,500,2.54621539634959,2.53392768123228
53400,500,2.39793535514821,2.53646965073443
54000,500,2.25829047130633,2.53894870214378
54600,500,2.12677787240756,2.5413677335565
55200,500,2.00292397104521,2.5437294885705
55800,500,1.8862827593961,2.54603656484033
56400,500,1.77643420311068,2.54829142215438
57000,500,1.67298272873564,2.5504963900609
57600,500,1.57555579922222,2.552653675068
58200,500,1.48380257239047,2.55476536744132
58800,500,1.39739263751842,2.55683344762186
59400,500,1.3160148255066,2.55885979228509
60000,500,1.23937608833318,2.56084618006142
60600,500,1.16720044376457,2.56279429693696
61200,500,1.09922798152127,2.56470574135232
61800,500,1.03521392732013,2.56658202901656
62400,500,0.97492776142256,2.568424597452
63000,500,0.918152388514454,2.57023481028506
63600,500,0.864683355928578,2.57201396129737
